"year","team","name","salary","playerID"
2019,"arizona-diamondbacks","Eduardo Escobar",6166666,500871
2019,"arizona-diamondbacks","Robbie Ray",6050000,592662
2019,"arizona-diamondbacks","Taijuan Walker",5025000,592836
2019,"arizona-diamondbacks","Jake Lamb",4825000,571875
2019,"arizona-diamondbacks","Adam Jones",4500000,430945
2019,"arizona-diamondbacks","Alex Avila",4250000,488671
2019,"arizona-diamondbacks","Jarrod Dyson",4000000,502481
2019,"arizona-diamondbacks","Wilmer Flores",3750000,527038
2019,"arizona-diamondbacks","Nick Ahmed",3662500,605113
2019,"arizona-diamondbacks","Yoshihisa Hirano",3500000,673633
2019,"arizona-diamondbacks","Mike Leake",3000000,502190
2019,"arizona-diamondbacks","Merrill Kelly",2000000,518876
2019,"arizona-diamondbacks","Ketel Marte",2000000,606466
2019,"arizona-diamondbacks","Andrew Chafin",1945000,605177
2019,"arizona-diamondbacks","Archie Bradley",1830000,605151
2019,"arizona-diamondbacks","McFarland",1400000,0
2019,"arizona-diamondbacks","Matt Andriese",920000,542882
2019,"arizona-diamondbacks","Luke Weaver",581300,596133
2019,"arizona-diamondbacks","Carson Kelly",560000,608348
2019,"arizona-diamondbacks","Christian Walker",559800,572233
2019,"arizona-diamondbacks","Yoan Lopez",556900,661255
2019,"arizona-diamondbacks","Caleb Joseph",473120,543376
2019,"arizona-diamondbacks","Ildemaro Vargas",420744,545121
2019,"arizona-diamondbacks","Tim Locastro",375984,641796
2019,"arizona-diamondbacks","Taylor Clarke",355096,664199
2019,"arizona-diamondbacks","Jon Duplantier",283480,641541
2020,"arizona-diamondbacks","Eduardo Escobar",2759259,500871
2020,"arizona-diamondbacks","Nick Ahmed",2597222,605113
2020,"arizona-diamondbacks","David Peralta",2592593,444482
2020,"arizona-diamondbacks","Madison Bumgarner",2222222,518516
2020,"arizona-diamondbacks","Kole Calhoun",2222222,594777
2020,"arizona-diamondbacks","Ketel Marte",1481481,606466
2020,"arizona-diamondbacks","Junior Guerra",975926,448855
2020,"arizona-diamondbacks","Hector Rondon",925926,444468
2020,"arizona-diamondbacks","Stephen Vogt",925926,519390
2020,"arizona-diamondbacks","Jon Jay",605556,445055
2020,"arizona-diamondbacks","Luke Weaver",221111,596133
2020,"arizona-diamondbacks","Christian Walker",218333,572233
2020,"arizona-diamondbacks","Silvino Bracho",216333,611093
2020,"arizona-diamondbacks","Carson Kelly",215444,608348
2020,"arizona-diamondbacks","Stefan Crichton",213889,592233
2020,"arizona-diamondbacks","Zac Gallen",212963,668678
2020,"arizona-diamondbacks","Alex Young",212963,622065
2020,"arizona-diamondbacks","Tim Locastro",212741,641796
2020,"arizona-diamondbacks","Taylor Clarke",208704,664199
2020,"arizona-diamondbacks","Taylor Widener",208704,642203
2020,"arizona-diamondbacks","Daulton Varsho",183784,662139
2020,"arizona-diamondbacks","Yoan Lopez",182172,661255
2020,"arizona-diamondbacks","Riley Smith",109025,642092
2020,"arizona-diamondbacks","Caleb Smith",90776,592761
2020,"arizona-diamondbacks","Keury Mella",84105,622492
2020,"arizona-diamondbacks","Wyatt Mathisen",68530,621500
2021,"arizona-diamondbacks","Nick Ahmed",8125000,605113
2021,"arizona-diamondbacks","Kole Calhoun",8000000,594777
2021,"arizona-diamondbacks","Eduardo Escobar",7666668,500871
2021,"arizona-diamondbacks","David Peralta",7500000,444482
2021,"arizona-diamondbacks","Merrill Kelly",4250000,518876
2021,"arizona-diamondbacks","Joakim Soria",3500000,465657
2021,"arizona-diamondbacks","Stephen Vogt",3500000,519390
2021,"arizona-diamondbacks","Caleb Smith",1465000,592761
2021,"arizona-diamondbacks","Christian Walker",619300,572233
2021,"arizona-diamondbacks","Pavin Smith",586600,656976
2021,"arizona-diamondbacks","Josh Rojas",582400,668942
2021,"arizona-diamondbacks","Alex Young",570592,622065
2021,"arizona-diamondbacks","Riley Smith",569842,642092
2021,"arizona-diamondbacks","Josh Reddick",548352,502210
2021,"arizona-diamondbacks","Matt Peacock",524457,676840
2021,"arizona-diamondbacks","Bukauskas",515256,0
2021,"arizona-diamondbacks","Josh VanMeter",495646,642165
2021,"arizona-diamondbacks","Joe Mantiply",432447,573009
2021,"arizona-diamondbacks","Andy Young",417112,0
2021,"arizona-diamondbacks","Daulton Varsho",401777,662139
2021,"arizona-diamondbacks","Noe Ramirez",328169,598287
2021,"arizona-diamondbacks","Jacob Faria",325102,0
2021,"arizona-diamondbacks","Brett de Geus",303633,676969
2021,"arizona-diamondbacks","Bryan Holaday",282164,592407
2021,"arizona-diamondbacks","Stuart Fairchild",272963,0
2021,"arizona-diamondbacks","Madison Bumgarner",14000000,518516
2019,"atlanta-braves","Josh Donaldson",23000000,518626
2019,"atlanta-braves","Freddie Freeman",21409375,518692
2019,"atlanta-braves","Dallas Keuchel",13000000,572971
2019,"atlanta-braves","Julio Teheran",11166668,527054
2019,"atlanta-braves","Darren O",9000000,0
2019,"atlanta-braves","Day",5475000,0
2019,"atlanta-braves","Mike Foltynewicz",4591409,592314
2019,"atlanta-braves","Mark Melancon",4000000,453343
2019,"atlanta-braves","Tyler Flowers",4000000,452095
2019,"atlanta-braves","Nick Markakis",3720463,455976
2019,"atlanta-braves","Anthony Swarzak",2875000,461872
2019,"atlanta-braves","Adam Duvall",2000000,594807
2019,"atlanta-braves","Brian McCann",1311805,435263
2019,"atlanta-braves","Shane Greene",1217815,572888
2019,"atlanta-braves","Jerry Blevins",1000000,460283
2019,"atlanta-braves","Ronald Acuna Jr",1000000,0
2019,"atlanta-braves","Ozzie Albies",1000000,645277
2019,"atlanta-braves","Matt Joyce",1000000,459964
2019,"atlanta-braves","Josh Tomlin",959658,458708
2019,"atlanta-braves","Billy Hamilton",750014,571740
2019,"atlanta-braves","Chris Martin",585000,455119
2019,"atlanta-braves","Luke Jackson",585000,592426
2019,"atlanta-braves","Dansby Swanson",565000,621020
2019,"atlanta-braves","Max Fried",513106,608331
2019,"atlanta-braves","Sean Newcomb",492360,656794
2019,"atlanta-braves","Michael Soroka",411792,0
2020,"atlanta-braves","Mark Melancon",10185185,453343
2020,"atlanta-braves","Freddie Freeman",8507523,518692
2020,"atlanta-braves","Marcell Ozuna",6666667,542303
2020,"atlanta-braves","Will Smith",4814815,519293
2020,"atlanta-braves","Travis d",2962963,0
2020,"atlanta-braves","Arnaud",2592593,0
2020,"atlanta-braves","Ender Inciarte",2592593,542255
2020,"atlanta-braves","Chris Martin",2314815,455119
2020,"atlanta-braves","Shane Greene",1481481,572888
2020,"atlanta-braves","Tyler Flowers",1481481,452095
2020,"atlanta-braves","Nick Markakis",1203704,455976
2020,"atlanta-braves","Adam Duvall",1166667,594807
2020,"atlanta-braves","Dansby Swanson",833333,621020
2020,"atlanta-braves","Darren O",675926,0
2020,"atlanta-braves","Day",370370,0
2020,"atlanta-braves","Luke Jackson",370370,592426
2020,"atlanta-braves","Ronald Acuna Jr",370370,0
2020,"atlanta-braves","Ozzie Albies",370370,645277
2020,"atlanta-braves","Adeiny Hechavarria",242593,588751
2020,"atlanta-braves","Josh Tomlin",216111,458708
2020,"atlanta-braves","Grant Dayton",212963,594795
2020,"atlanta-braves","Max Fried",210556,608331
2020,"atlanta-braves","Minter",208704,0
2020,"atlanta-braves","Austin Riley",152160,663586
2020,"atlanta-braves","Tyler Matzek",105910,554431
2020,"atlanta-braves","Kyle Wright",82654,657140
2021,"atlanta-braves","Freddie Freeman",22359375,518692
2021,"atlanta-braves","Charlie Morton",15000000,450203
2021,"atlanta-braves","Will Smith",13000000,519293
2021,"atlanta-braves","Drew Smyly",11000000,592767
2021,"atlanta-braves","Ender Inciarte",8700000,542255
2021,"atlanta-braves","Chris Martin",7000000,455119
2021,"atlanta-braves","Dansby Swanson",6000000,621020
2021,"atlanta-braves","Max Fried",3500000,608331
2021,"atlanta-braves","Ozzie Albies",3000000,645277
2021,"atlanta-braves","Luke Jackson",1900000,592426
2021,"atlanta-braves","Ehire Adrianza",1500000,501303
2021,"atlanta-braves","Johan Camargo",1360000,622666
2021,"atlanta-braves","Minter",1300000,0
2021,"atlanta-braves","Shane Greene",1185555,572888
2021,"atlanta-braves","Guillermo Heredia",1000000,628338
2021,"atlanta-braves","Pablo Sandoval",1000000,467055
2021,"atlanta-braves","Josh Tomlin",1000000,458708
2021,"atlanta-braves","Orlando Arcia",978523,606115
2021,"atlanta-braves","Abraham Almonte",665375,501659
2021,"atlanta-braves","Tyler Matzek",600500,554431
2021,"atlanta-braves","Austin Riley",590500,663586
2021,"atlanta-braves","Ian Anderson",575500,666120
2021,"atlanta-braves","Edgar Santana",450849,650828
2021,"atlanta-braves","Kevan Smith",417112,607345
2021,"atlanta-braves","Jesse Chavez",309767,445926
2021,"atlanta-braves","Jonathan Lucroy",269896,518960
2019,"baltimore-orioles","Chris Davis",21065362,448801
2019,"baltimore-orioles","Mark Trumbo",11000000,444432
2019,"baltimore-orioles","Jonathan Villar",4825000,542340
2019,"baltimore-orioles","Dylan Bundy",2800000,605164
2019,"baltimore-orioles","Mychal Givens",2150000,571710
2019,"baltimore-orioles","Hanser Alberto",578000,593643
2019,"baltimore-orioles","Trey Mancini",575500,641820
2019,"baltimore-orioles","Richard Bleier",572500,542947
2019,"baltimore-orioles","Miguel Castro",569000,612434
2019,"baltimore-orioles","Pedro Severino",563500,600474
2019,"baltimore-orioles","Renato Nunez",562000,600524
2019,"baltimore-orioles","John Means",555500,607644
2019,"baltimore-orioles","Richie Martin",555000,621006
2019,"baltimore-orioles","Paul Fry",543905,643316
2019,"baltimore-orioles","Rio Ruiz",513513,547004
2019,"baltimore-orioles","Gabriel Ynoa",483408,593679
2019,"baltimore-orioles","Steve Wilkerson",471472,0
2019,"baltimore-orioles","Shawn Armstrong",465930,542888
2019,"baltimore-orioles","Dwight Smith Jr",445628,0
2019,"baltimore-orioles","David Hess",366630,605276
2019,"baltimore-orioles","Chance Sisco",355096,642082
2019,"baltimore-orioles","Anthony Santander",346144,623993
2019,"baltimore-orioles","Stewart",307352,0
2019,"baltimore-orioles","Branden Kline",280496,571858
2019,"baltimore-orioles","Asher Wojciechowski",268560,592879
2019,"baltimore-orioles","Austin Wynns",252000,642851
2020,"baltimore-orioles","Alex Cobb",4582187,502171
2020,"baltimore-orioles","Jose Iglesias",925926,578428
2020,"baltimore-orioles","Hanser Alberto",611111,593643
2020,"baltimore-orioles","John Means",214815,607644
2020,"baltimore-orioles","Renato Nunez",214074,600524
2020,"baltimore-orioles","Pedro Severino",213333,600474
2020,"baltimore-orioles","Shawn Armstrong",212407,542888
2020,"baltimore-orioles","Rio Ruiz",212222,547004
2020,"baltimore-orioles","Paul Fry",211481,643316
2020,"baltimore-orioles","Chance Sisco",211481,642082
2020,"baltimore-orioles","Tanner Scott",210556,656945
2020,"baltimore-orioles","Austin Hays",210185,669720
2020,"baltimore-orioles","Travis Lakins",209630,0
2020,"baltimore-orioles","Hunter Harvey",209259,640451
2020,"baltimore-orioles","Cole Sulser",209259,642121
2020,"baltimore-orioles","Pat Valaika",208704,642162
2020,"baltimore-orioles","Cedric Mullins",190015,656775
2020,"baltimore-orioles","Bryan Holaday",184356,592407
2020,"baltimore-orioles","Thomas Eshelman",183785,664045
2020,"baltimore-orioles","Jorge Lopez",158956,605347
2020,"baltimore-orioles","Stewart",128617,0
2020,"baltimore-orioles","Keegan Akin",118370,669211
2020,"baltimore-orioles","Ryan Mountcastle",118370,663624
2020,"baltimore-orioles","Cesar Valdez",99680,491624
2020,"baltimore-orioles","David Hess",87220,605276
2020,"baltimore-orioles","Ramon Urias",50864,602104
2021,"baltimore-orioles","Trey Mancini",4750000,641820
2021,"baltimore-orioles","Anthony Santander",2100000,623993
2021,"baltimore-orioles","Pedro Severino",1825000,600474
2021,"baltimore-orioles","Matt Harvey",1000000,518774
2021,"baltimore-orioles","Pat Valaika",790272,642162
2021,"baltimore-orioles","Jorge Lopez",586750,605347
2021,"baltimore-orioles","Adam Plutko",584200,592644
2021,"baltimore-orioles","Paul Fry",581000,643316
2021,"baltimore-orioles","Tanner Scott",580000,656945
2021,"baltimore-orioles","Austin Hays",578500,669720
2021,"baltimore-orioles","Cedric Mullins",577000,656775
2021,"baltimore-orioles","Stewart",577000,0
2021,"baltimore-orioles","Cesar Valdez",576500,491624
2021,"baltimore-orioles","Ryan Mountcastle",574500,663624
2021,"baltimore-orioles","Dillon Tate",574500,622253
2021,"baltimore-orioles","Tyler Wells",570500,669330
2021,"baltimore-orioles","Cole Sulser",537486,642121
2021,"baltimore-orioles","Ramon Urias",454804,602104
2021,"baltimore-orioles","Ryan McKenna",450849,663630
2021,"baltimore-orioles","Keegan Akin",447782,669211
2021,"baltimore-orioles","Austin Wynns",383375,642851
2021,"baltimore-orioles","Thomas Eshelman",328169,664045
2021,"baltimore-orioles","Domingo Leyba",300566,642736
2021,"baltimore-orioles","Spenser Watkins",291365,0
2021,"baltimore-orioles","Kelvin Gutierrez",269896,642721
2021,"baltimore-orioles","Shaun Anderson",266829,641312
2019,"boston-red-sox","David Price",31000000,456034
2019,"boston-red-sox","Martinez",23750000,0
2019,"boston-red-sox","Rick Porcello",21125000,519144
2019,"boston-red-sox","Mookie Betts",20100000,605141
2019,"boston-red-sox","Nathan Eovaldi",17000000,543135
2019,"boston-red-sox","Xander Bogaerts",12000000,593428
2019,"boston-red-sox","Jackie Bradley Jr",8550000,0
2019,"boston-red-sox","Mitch Moreland",6500000,519048
2019,"boston-red-sox","Eduardo Rodriguez",4325000,593958
2019,"boston-red-sox","Brock Holt",3575000,571788
2019,"boston-red-sox","Christian Vazquez",2850000,543877
2019,"boston-red-sox","Sandy Leon",2222102,506702
2019,"boston-red-sox","Matt Barnes",1600000,598264
2019,"boston-red-sox","Andrew Cashner",1577000,488768
2019,"boston-red-sox","Heath Hembree",1312500,592390
2019,"boston-red-sox","Brandon Workman",1150000,519443
2019,"boston-red-sox","Andrew Benintendi",717500,643217
2019,"boston-red-sox","Rafael Devers",614500,646240
2019,"boston-red-sox","Brian Johnson",575000,598271
2019,"boston-red-sox","Marcus Walden",528790,519393
2019,"boston-red-sox","Hector Velazquez",511379,584171
2019,"boston-red-sox","Ryan Brasier",501242,518489
2019,"boston-red-sox","Marco Hernandez",486800,593523
2019,"boston-red-sox","Colten Brewer",470073,605155
2019,"boston-red-sox","Josh Taylor",459089,657031
2019,"boston-red-sox","Sam Travis",360060,607752
2020,"boston-red-sox","Martinez",8796296,0
2020,"boston-red-sox","Xander Bogaerts",7407407,593428
2020,"boston-red-sox","Nathan Eovaldi",6296296,543135
2020,"boston-red-sox","Jackie Bradley Jr",4074074,0
2020,"boston-red-sox","Martin Perez",2222222,527048
2020,"boston-red-sox","Christian Vazquez",1555556,543877
2020,"boston-red-sox","Andrew Benintendi",1259259,643217
2020,"boston-red-sox","Matt Barnes",1148148,598264
2020,"boston-red-sox","Kevin Plawecki",433333,608700
2020,"boston-red-sox","Rafael Devers",256481,646240
2020,"boston-red-sox","Alex Verdugo",222778,657077
2020,"boston-red-sox","Ryan Brasier",216481,518489
2020,"boston-red-sox","Michael Chavis",211481,656308
2020,"boston-red-sox","Tzu",211111,0
2020,"boston-red-sox","Darwinzon Hernandez",209630,650382
2020,"boston-red-sox","Ryan Weber",208971,543901
2020,"boston-red-sox","Jonathan Arauz",208704,660620
2020,"boston-red-sox","Phillips Valdez",208704,570488
2020,"boston-red-sox","Marcus Walden",166556,519393
2020,"boston-red-sox","Christian Arroyo",146922,624414
2020,"boston-red-sox","Chris Mazza",122031,607391
2020,"boston-red-sox","Dylan Covey",92191,592229
2020,"boston-red-sox","Bobby Dalbec",90335,666915
2020,"boston-red-sox","Mike Kickham",87220,592464
2020,"boston-red-sox","Andrew Triggs",80990,592811
2020,"boston-red-sox","Domingo Tapia",49840,593619
2021,"boston-red-sox","Xander Bogaerts",20000000,593428
2021,"boston-red-sox","Martinez",19350000,0
2021,"boston-red-sox","Nathan Eovaldi",17000000,543135
2021,"boston-red-sox","Garrett Richards",8500000,572070
2021,"boston-red-sox","Eduardo Rodriguez",8300000,593958
2021,"boston-red-sox","Adam Ottavino",8150000,493603
2021,"boston-red-sox","Christian Vazquez",6250000,543877
2021,"boston-red-sox","Rafael Devers",4575000,646240
2021,"boston-red-sox","Enrique Hernandez",4500000,571771
2021,"boston-red-sox","Matt Barnes",4500000,598264
2021,"boston-red-sox","Martin Perez",4500000,527048
2021,"boston-red-sox","Hunter Renfroe",3100000,592669
2021,"boston-red-sox","Marwin Gonzalez",3000000,503556
2021,"boston-red-sox","Kevin Plawecki",1600000,608700
2021,"boston-red-sox","Hirokazu Sawamura",1200000,617228
2021,"boston-red-sox","Brandon Workman",709632,519443
2021,"boston-red-sox","Alex Verdugo",649500,657077
2021,"boston-red-sox","Austin Brice",636072,592169
2021,"boston-red-sox","Nick Pivetta",613500,601713
2021,"boston-red-sox","Christian Arroyo",581500,624414
2021,"boston-red-sox","Josh Taylor",580500,657031
2021,"boston-red-sox","Darwinzon Hernandez",578500,650382
2021,"boston-red-sox","Bobby Dalbec",575000,666915
2021,"boston-red-sox","Garrett Whitlock",570500,676477
2021,"boston-red-sox","Michael Chavis",361998,656308
2021,"boston-red-sox","Yacksel Rios",334303,605441
2019,"chicago-cubs","Jon Lester",27500000,452657
2019,"chicago-cubs","Jason Heyward",22500000,518792
2019,"chicago-cubs","Yu Darvish",20000000,506433
2019,"chicago-cubs","Cole Hamels",20000000,430935
2019,"chicago-cubs","Kris Bryant",12900000,592178
2019,"chicago-cubs","Tyler Chatwood",12500000,543022
2019,"chicago-cubs","Anthony Rizzo",11285714,519203
2019,"chicago-cubs","Jose Quintana",10500000,500779
2019,"chicago-cubs","Craig Kimbrel",10000000,518886
2019,"chicago-cubs","Kyle Hendricks",7405000,543294
2019,"chicago-cubs","Steve Cishek",6500000,518553
2019,"chicago-cubs","Pedro Strop",6250000,467008
2019,"chicago-cubs","Javier Baez",5200000,595879
2019,"chicago-cubs","Brandon Kintzler",5000000,445213
2019,"chicago-cubs","Addison Russell",3400000,608365
2019,"chicago-cubs","Kyle Schwarber",3390000,656941
2019,"chicago-cubs","Ben Zobrist",3086022,450314
2019,"chicago-cubs","Nick Castellanos",2859700,592206
2019,"chicago-cubs","Daniel Descalso",1500000,518614
2019,"chicago-cubs","David Phelps",833342,475479
2019,"chicago-cubs","Willson Contreras",684000,575929
2019,"chicago-cubs","David Bote",571500,623520
2019,"chicago-cubs","Victor Caratini",569500,605170
2019,"chicago-cubs","Albert Almora",562530,0
2019,"chicago-cubs","Kyle Ryan",528168,594986
2019,"chicago-cubs","Derek Holland",475000,502706
2020,"chicago-cubs","Jon Lester",10555556,452657
2020,"chicago-cubs","Yu Darvish",8148148,506433
2020,"chicago-cubs","Jason Heyward",7777778,518792
2020,"chicago-cubs","Kris Bryant",6888889,592178
2020,"chicago-cubs","Anthony Rizzo",6111111,519203
2020,"chicago-cubs","Craig Kimbrel",5925926,518886
2020,"chicago-cubs","Kyle Hendricks",4444444,543294
2020,"chicago-cubs","Jose Quintana",4259259,500779
2020,"chicago-cubs","Javier Baez",3703704,595879
2020,"chicago-cubs","Kyle Schwarber",2596296,656941
2020,"chicago-cubs","Willson Contreras",1666667,575929
2020,"chicago-cubs","Andrew Chafin",471324,605177
2020,"chicago-cubs","Jason Kipnis",370370,543401
2020,"chicago-cubs","Kyle Ryan",361111,594986
2020,"chicago-cubs","David Bote",352852,623520
2020,"chicago-cubs","Ryan Tepera",318408,572193
2020,"chicago-cubs","Jeremy Jeffress",314815,502026
2020,"chicago-cubs","Daniel Winkler",277778,0
2020,"chicago-cubs","Cameron Maybin",232176,457727
2020,"chicago-cubs","Ian Happ",231111,664023
2020,"chicago-cubs","Victor Caratini",219259,605170
2020,"chicago-cubs","Alec Mills",210926,621219
2020,"chicago-cubs","Nico Hoerner",209259,663538
2020,"chicago-cubs","Duane Underwood",209259,0
2020,"chicago-cubs","Billy Hamilton",110558,571740
2020,"chicago-cubs","Jason Adam",109025,592094
2021,"chicago-cubs","Jason Heyward",23500000,518792
2021,"chicago-cubs","Kris Bryant",19500000,592178
2021,"chicago-cubs","Anthony Rizzo",16500000,519203
2021,"chicago-cubs","Craig Kimbrel",16000000,518886
2021,"chicago-cubs","Kyle Hendricks",14000000,543294
2021,"chicago-cubs","Javier Baez",11650000,595879
2021,"chicago-cubs","Zach Davies",8630000,605200
2021,"chicago-cubs","Willson Contreras",6650000,575929
2021,"chicago-cubs","Joc Pederson",4500000,592626
2021,"chicago-cubs","Ian Happ",4100000,664023
2021,"chicago-cubs","Trevor Williams",2500000,592866
2021,"chicago-cubs","Andrew Chafin",2250000,605177
2021,"chicago-cubs","Jake Marisnick",1000000,545350
2021,"chicago-cubs","Daniel Winkler",900000,0
2021,"chicago-cubs","Rex Brothers",850000,571521
2021,"chicago-cubs","Ryan Tepera",800000,572193
2021,"chicago-cubs","Alec Mills",600000,621219
2021,"chicago-cubs","Adbert Alzolay",542256,640470
2021,"chicago-cubs","Nico Hoerner",502988,663538
2021,"chicago-cubs","Robinson Chirinos",483840,455139
2021,"chicago-cubs","Keegan Thompson",472318,624522
2021,"chicago-cubs","Adam Morgan",464544,605388
2021,"chicago-cubs","Patrick Wisdom",401777,621550
2021,"chicago-cubs","Kyle Ryan",399993,594986
2021,"chicago-cubs","Rafael Ortega",398710,542364
2021,"chicago-cubs","Sergio Alcantara",377241,642727
2019,"chicago-white-sox","Jose Abreu",16015000,547989
2019,"chicago-white-sox","Ivan Nova",9166668,467100
2019,"chicago-white-sox","Kelvin Herrera",8500000,516969
2019,"chicago-white-sox","Alex Colome",7325000,517008
2019,"chicago-white-sox","Welington Castillo",7250000,456078
2019,"chicago-white-sox","Yolmer Sanchez",4625000,570560
2019,"chicago-white-sox","James McCann",2500000,543510
2019,"chicago-white-sox","Eloy Jimenez",1833333,650391
2019,"chicago-white-sox","Leury Garcia",1550000,544725
2019,"chicago-white-sox","Tim Anderson",1400000,641313
2019,"chicago-white-sox","Reynaldo Lopez",580000,625643
2019,"chicago-white-sox","Yoan Moncada",575000,0
2019,"chicago-white-sox","Jace Fry",569000,605240
2019,"chicago-white-sox","Manny Banuelos",559000,544365
2019,"chicago-white-sox","Josh Osich",510264,592612
2019,"chicago-white-sox","Ryan Cordell",492360,641477
2019,"chicago-white-sox","Aaron Bummer",462520,607481
2019,"chicago-white-sox","Evan Marshall",453568,605359
2019,"chicago-white-sox","Jose Ruiz",420744,614179
2019,"chicago-white-sox","Ryan Goins",393150,572365
2019,"chicago-white-sox","Adam Engel",343840,641553
2019,"chicago-white-sox","Carson Fulmer",286464,608334
2019,"chicago-white-sox","Ross Detwiler",280496,446321
2019,"chicago-white-sox","Dylan Cease",265576,656302
2019,"chicago-white-sox","Jimmy Cordero",214848,622772
2019,"chicago-white-sox","Matt Skole",176056,605474
2020,"chicago-white-sox","Yasmani Grandal",6759259,518735
2020,"chicago-white-sox","Dallas Keuchel",6666667,572971
2020,"chicago-white-sox","Jose Abreu",5740740,547989
2020,"chicago-white-sox","Edwin Encarnacion",5074074,429665
2020,"chicago-white-sox","Alex Colome",3900926,517008
2020,"chicago-white-sox","Nomar Mazara",2059259,608577
2020,"chicago-white-sox","James McCann",2000000,543510
2020,"chicago-white-sox","Gio Gonzalez",1666667,461829
2020,"chicago-white-sox","Carlos Rodon",1648148,607074
2020,"chicago-white-sox","Tim Anderson",1481481,641313
2020,"chicago-white-sox","Eloy Jimenez",1388889,650391
2020,"chicago-white-sox","Yoan Moncada",1170370,0
2020,"chicago-white-sox","Luis Robert",555556,673357
2020,"chicago-white-sox","Aaron Bummer",370370,607481
2020,"chicago-white-sox","Jarrod Dyson",342736,502481
2020,"chicago-white-sox","Lucas Giolito",232222,608337
2020,"chicago-white-sox","Jace Fry",218519,605240
2020,"chicago-white-sox","Adam Engel",217778,641553
2020,"chicago-white-sox","Dylan Cease",212963,656302
2020,"chicago-white-sox","Jimmy Cordero",212593,622772
2020,"chicago-white-sox","Codi Heuer",208704,676051
2020,"chicago-white-sox","Reynaldo Lopez",200640,625643
2020,"chicago-white-sox","Matt Foster",190015,641582
2020,"chicago-white-sox","Nick Madrigal",183784,663611
2020,"chicago-white-sox","Jose Ruiz",118370,614179
2020,"chicago-white-sox","Dane Dunning",93450,641540
2021,"chicago-white-sox","Dallas Keuchel",18000000,572971
2021,"chicago-white-sox","Jose Abreu",17666666,547989
2021,"chicago-white-sox","Liam Hendriks",11333333,521230
2021,"chicago-white-sox","Lance Lynn",9333334,458681
2021,"chicago-white-sox","Tim Anderson",7250000,641313
2021,"chicago-white-sox","Yoan Moncada",6800000,0
2021,"chicago-white-sox","Lucas Giolito",4150000,608337
2021,"chicago-white-sox","Leury Garcia",3500000,544725
2021,"chicago-white-sox","Carlos Rodon",3000000,607074
2021,"chicago-white-sox","Adam Engel",1375000,641553
2021,"chicago-white-sox","Billy Hamilton",1250000,571740
2021,"chicago-white-sox","Jace Fry",843934,605240
2021,"chicago-white-sox","Brian Goodwin",618240,571718
2021,"chicago-white-sox","Dylan Cease",600000,656302
2021,"chicago-white-sox","Matt Foster",585000,641582
2021,"chicago-white-sox","Codi Heuer",585000,676051
2021,"chicago-white-sox","Zack Collins",575000,641470
2021,"chicago-white-sox","Jose Ruiz",575000,614179
2021,"chicago-white-sox","Garrett Crochet",572000,676979
2021,"chicago-white-sox","Michael Kopech",570500,656629
2021,"chicago-white-sox","Andrew Vaughn",570500,683734
2021,"chicago-white-sox","Danny Mendick",524457,664901
2021,"chicago-white-sox","Ryan Burr",395643,621114
2021,"chicago-white-sox","Gavin Sheets",300566,657757
2021,"chicago-white-sox","Jake Burger",285231,0
2021,"chicago-white-sox","Seby Zavala",272963,664874
2019,"cincinnati-reds","Joey Votto",25000000,458015
2019,"cincinnati-reds","Alex Wood",9650000,622072
2019,"cincinnati-reds","Sonny Gray",7500000,543243
2019,"cincinnati-reds","Eugenio Suarez",7285714,553993
2019,"cincinnati-reds","Raisel Iglesias",6000000,628452
2019,"cincinnati-reds","Trevor Bauer",4193548,545333
2019,"cincinnati-reds","Tucker Barnhart",2937500,571466
2019,"cincinnati-reds","Kevin Gausman",2815064,592332
2019,"cincinnati-reds","Jose Peraza",2775000,606299
2019,"cincinnati-reds","Jose Iglesias",2500000,578428
2019,"cincinnati-reds","Anthony DeSclafani",2125000,543101
2019,"cincinnati-reds","Derek Dietrich",2000000,518618
2019,"cincinnati-reds","Michael Lorenzen",1950000,547179
2019,"cincinnati-reds","Freddy Galvis",1053745,520471
2019,"cincinnati-reds","Curt Casali",950000,592200
2019,"cincinnati-reds","Amir Garrett",567500,607237
2019,"cincinnati-reds","Robert Stephenson",565000,596112
2019,"cincinnati-reds","Luis Castillo",557500,622491
2019,"cincinnati-reds","Kyle Farmer",557500,571657
2019,"cincinnati-reds","Tyler Mahle",453620,641816
2019,"cincinnati-reds","Nick Senzel",447600,669222
2019,"cincinnati-reds","Phillip Ervin",370016,640447
2019,"cincinnati-reds","Josh VanMeter",364048,642165
2019,"cincinnati-reds","Alex Blandino",320679,607468
2019,"cincinnati-reds","Matthew Bowman",268560,0
2019,"cincinnati-reds","Lucas Sims",229768,608371
2020,"cincinnati-reds","Joey Votto",9259259,458015
2020,"cincinnati-reds","Trevor Bauer",6481481,545333
2020,"cincinnati-reds","Nick Castellanos",5925926,592206
2020,"cincinnati-reds","Mike Moustakas",4444444,519058
2020,"cincinnati-reds","Sonny Gray",4166630,543243
2020,"cincinnati-reds","Raisel Iglesias",3333333,628452
2020,"cincinnati-reds","Eugenio Suarez",2878307,553993
2020,"cincinnati-reds","Shogo Akiyama",2222222,673451
2020,"cincinnati-reds","Wade Miley",2222222,489119
2020,"cincinnati-reds","Anthony DeSclafani",2212963,543101
2020,"cincinnati-reds","Freddy Galvis",2037037,520471
